Acad_ID,Stud-Sch,Stud-ID,Entry_yr,Acad-Yr-G11-EC,Acad-Yr-G11,Cycle,Grade-Section-G11,Study-Area,Tig-Sem1-G11,Amh-Sem1-G11,Eng-Sem1-G11,Math-Sem1-G11,Bio-Sem1-G11,Chem-Sem1-G11,Phy-Sem1-G11,Civic-Sem1-G11,IT-Sem1-G11,Tech-Dr-Sem1-G11,Geo-Sem1-G11,His-Sem1-G11,Eco-Sem1-G11,Buss-Sem1-G11,Phy-Edu-Sem1-G11,Conduct-Sem1-G11,Tig-Sem2-G11,Amh-Sem2-G11,Eng-Sem2-G11,Math-Sem2-G11,Bio-Sem2-G11,Chem-Sem2-G11,Phy-Sem2-G11,Civic-Sem2-G11,IT-Sem2-G11,Tech-Dr-Sem2-G11,Geo-Sem2-G11,His-Sem2-G11,Eco-Sem2-G11,Buss-Sem2-G11,Phy-Edu-Sem2-G11,Conduct-Sem2-G11,Acad-Yr-G12,Acad-Yr-G12-EC,Grade-Section-G12,Tig-Sem1-G12,Amh-Sem1-G12,Eng-Sem1-G12,Math-Sem1-G12,Bio-Sem1-G12,Chem-Sem1-G12,Phy-Sem1-G12,Civic-Sem1-G12,IT-Sem1-G12,Tech-Dr-Sem1-G12,Geo-Sem1-G12,His-Sem1-G12,Eco-Sem1-G12,Buss-Sem1-G12,Phy-Edu-Sem1-G12,Conduct-Sem1-G12,Tig-Sem2-G12,Amh-Sem2-G12,Eng-Sem2-G12,Math-Sem2-G12,Bio-Sem2-G12,Chem-Sem2-G12,Phy-Sem2-G12,Civic-Sem2-G12,IT-Sem2-G12,Tech-Dr-Sem2-G12,Geo-Sem2-G12,His-Sem2-G12,Eco-Sem2-G12,Buss-Sem2-G12,Phy-Edu-Sem2-G12,Conduct-Sem2-G12,Amharic-ESLCE,English-ESLCE,Maths-ESLCE,Aptitude-ESLCE,Physics-ESLCE,Chemistry-ESLCE,Bilology-ESLCE,Civics-ESLCE,Geography-ESLCE,History -ESLCE,Econ-ESLCE,Tigrigna -ESLCE,ESLCE-Cumm,ESLCE-CummOf7,Status-G12-ESLCE
135,Masho,12A22/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,55,58,50,45,53,50,83,66,67,,,,,68,A,,67,70,50,62,67,50,74,77,63,,,,,87,A,9/14/11 00:00,2004,12A,,51,57,37,63,60,69,55,51,50,,,,,76,A,,68,61,65,53,27,35,57,54,55,,,,,58,A,,,,,,,,,,,,,,,
136,Masho,12A49/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,64,72,64,64,66,58,50,80,66,,,,,80,A,,74,64,52,73,61,43,75,82,60,,,,,83,A,9/14/11 00:00,2004,12A,,56,74,53,77,59,65,70,83,53,,,,,89,A,,69,61,59,79,80,60,73,74,50,,,,,85,A,,,,,,,,,,,,,,,
137,Masho,12A23/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,65,65,37,61,57,50,83,55,60,,,,,74,A,,68,71,79,69,57,50,68,79,67,,,,,78,A,9/14/11 00:00,2004,12A,,63,68,48,60,62,74,53,74,53,,,,,86,A,,67,52,71,88,88,55,67,71,50,,,,,85,A,,,,,,,,,,,,,,,
138,Masho,12A58/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,79,86,93,91,89,81,93,74,84,,,,,94,A,,79,79,89,96,94,69,79,84,80,,,,,90,A,9/14/11 00:00,2004,12A,,65,79,69,86,78,90,82,89,80,,,,,98,A,,74,76,73,64,91,67,78,84,56,,,,,81,A,,,,,,,,,,,,,,,
139,Masho,12A27/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,76,70,98,81,83,74,89,71,66,,,,,85,A,,84,66,91,79,84,67,76,84,72,,,,,81,A,9/14/11 00:00,2004,12A,,74,61,67,75,81,84,63,81,69,,,,,88,A,,77,64,78,74,89,56,73,86,55,,,,,81,A,,,,,,,,,,,,,,,
140,Masho,12A38/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,90,85,99,96,93,93,91,82,89,,,,,89,A,,88,75,99,95,97,85,83,95,90,,,,,88,A,9/14/11 00:00,2004,12A,,90,77,94,96,92,99,88,90,91,,,,,93,A,,84,86,91,95,93,86,79,95,70,,,,,95,A,,,,,,,,,,,,,,,
141,Masho,12A59/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,89,82,87,95,93,71,86,81,77,,,,,90,A,,74,70,85,87,93,69,82,88,63,,,,,71,A,9/14/11 00:00,2004,12A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,Masho,12A4/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,69,65,67,74,79,56,84,68,71,,,,,71,A,,71,61,76,85,84,59,73,87,65,,,,,71,A,9/14/11 00:00,2004,12A,,77,63,68,74,59,75,70,90,57,,,,,94,A,,76,72,79,89,87,64,67,83,62,,,,,94,A,,,,,,,,,,,,,,,
143,Masho,12A30/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,84,78,76,80,81,69,72,75,84,,,,,85,A,,78,73,83,91,78,52,73,91,76,,,,,79,A,9/14/11 00:00,2004,12A,,77,69,58,84,74,78,71,87,73,,,,,92,A,,67,67,61,84,84,64,77,89,74,,,,,89,A,,,,,,,,,,,,,,,
155,Masho,12A25/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,61,62,54,63,67,52,66,69,70,,,,,88,A,,68,69,76,75,77,52,70,79,74,,,,,80,A,9/14/11 00:00,2004,12A,,63,80,65,75,60,69,60,79,55,,,,,93,A,,62,68,80,85,79,53,66,74,54,,,,,86,A,,,,,,,,,,,,,,,
145,Masho,12A54/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,72,58,57,81,61,59,69,67,77,,,,,85,A,,72,66,80,82,80,61,61,81,64,,,,,87,A,9/14/11 00:00,2004,12A,,69,75,71,75,75,92,58,82,54,,,,,94,A,,60,67,72,90,85,70,66,88,60,,,,,85,A,,,,,,,,,,,,,,,
146,Masho,12A53/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,87,72,88,95,83,67,87,72,78,,,,,93,A,,84,64,85,87,80,55,78,92,84,,,,,96,A,9/14/11 00:00,2004,12A,,83,68,77,96,87,87,70,92,76,,,,,96,A,,69,76,81,92,88,59,80,59,56,,,,,89,A,,,,,,,,,,,,,,,
147,Masho,12A52/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,84,66,86,90,82,82,80,69,77,,,,,90,A,,76,61,98,96,94,70,82,88,94,,,,,90,A,9/14/11 00:00,2004,12A,,77,75,75,88,84,89,74,91,86,,,,,95,A,,76,74,77,88,93,75,74,88,59,,,,,95,A,,,,,,,,,,,,,,,
148,Masho,12A50/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,71,75,47,86,69,55,86,62,68,,,,,86,A,,77,75,67,80,72,56,78,81,65,,,,,79,A,9/14/11 00:00,2004,12A,,67,72,33,65,55,67,65,84,68,,,,,89,A,,58,69,74,86,82,53,74,88,53,,,,,91,A,,,,,,,,,,,,,,,
149,Masho,12A40/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,56,78,43,85,70,57,80,69,76,,,,,91,A,,80,77,82,89,81,71,78,86,77,,,,,91,A,9/14/11 00:00,2004,12A,,66,68,82,74,63,71,62,83,51,,,,,90,A,,69,63,77,82,77,66,76,75,52,,,,,84,A,,,,,,,,,,,,,,,
150,Masho,12A29/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,50,49,43,57,58,50,61,48,50,,,,,57,A,,65,60,73,69,61,50,68,77,50,,,,,65,A,9/14/11 00:00,2004,12A,,57,73,45,75,40,81,77,66,50,,,,,76,A,,62,67,69,70,66,39,65,65,42,,,,,53,A,,,,,,,,,,,,,,,
151,Masho,12A51/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,71,75,47,86,69,55,86,62,68,,,,,86,A,,77,75,67,80,72,56,78,81,65,,,,,79,A,9/14/11 00:00,2004,12A,,55,65,43,57,65,79,61,80,50,,,,,92,A,,61,57,70,84,72,41,53,75,55,,,,,78,A,,,,,,,,,,,,,,,
152,Masho,12A12/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,76,76,72,82,67,65,64,61,72,,,,,86,A,,72,70,83,80,86,59,63,83,74,,,,,76,A,9/14/11 00:00,2004,12A,,78,61,65,80,85,75,60,89,78,,,,,92,A,,73,67,74,75,78,56,72,85,60,,,,,92,A,,,,,,,,,,,,,,,
153,Masho,12A11/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/14/11 00:00,2004,12A,,55,61,59,72,55,67,56,66,50,,,,,72,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,Masho,12A47/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,62,58,41,56,55,48,57,56,66,,,,,82,A,,66,75,90,71,90,59,69,86,63,,,,,84,A,9/14/11 00:00,2004,12A,,70,67,75,78,71,93,85,90,70,,,,,87,A,,73,62,71,76,86,67,79,83,55,,,,,92,A,,,,,,,,,,,,,,,
142,Masho,12A10/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,38,56,60,68,54,50,71,51,70,,,,,86,A,,65,68,86,90,83,50,72,87,56,,,,,72,A,9/14/11 00:00,2004,12A,,64,62,57,64,72,84,64,74,53,,,,,87,A,,70,66,82,92,81,53,72,79,55,,,,,73,A,,,,,,,,,,,,,,,
12,Masho,12E33/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,38,49,33,,,,52,52,,57,41,51,53,67,A,,73,60,68,,,,70,78,,60,74,72,51,87,A,9/14/11 00:00,2004,12E,,48,38,50,,,,52,84,,65,42,80,58,75,A,,69,75,66,,,,89,77,,86,86,49,54,91,A,,,,,,,,,,,,,,,
25,Masho,12E20/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,50,58,61,,,,70,46,,58,50,60,57,78,A,,73,58,61,,,,71,76,,80,66,65,73,90,A,9/14/11 00:00,2004,12E,,56,46,51,,,,72,68,,75,69,76,73,85,A,,58,61,61,,,,73,77,,82,70,72,79,95,A,,,,,,,,,,,,,,,
24,Masho,12E5/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,72,66,66,,,,77,71,,83,70,61,69,94,A,,85,77,85,,,,72,87,,87,94,80,91,83,A,9/14/11 00:00,2004,12E,,63,65,60,,,,73,79,,92,81,97,74,91,A,,77,65,61,,,,82,82,,93,86,78,74,92,A,,,,,,,,,,,,,,,
23,Masho,12E3/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,37,49,44,,,,74,61,,51,40,51,59,64,A,,70,68,66,,,,75,72,,87,67,68,73,76,A,9/14/11 00:00,2004,12E,,54,45,51,,,,65,74,,63,60,59,76,86,A,,53,50,61,,,,73,71,,78,62,64,54,79,A,,,,,,,,,,,,,,,
22,Masho,12E25/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,64,70,51,,,,74,53,,76,69,65,57,78,A,,81,60,60,,,,85,83,,84,68,75,73,89,A,9/14/11 00:00,2004,12E,,64,69,55,,,,59,69,,65,69,85,72,85,A,,73,64,58,,,,68,91,,90,75,71,73,91,A,,,,,,,,,,,,,,,
21,Masho,12E13/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,79,70,62,,,,85,77,,96,81,88,87,86,A,,87,64,78,,,,86,90,,92,89,90,89,89,A,9/14/11 00:00,2004,12E,,71,66,66,,,,81,83,,95,84,90,77,92,A,,79,73,57,,,,90,81,,89,82,82,82,97,A,,,,,,,,,,,,,,,
20,Masho,12E4/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,66,48,51,,,,73,63,,84,70,61,51,90,A,,74,72,56,,,,73,73,,85,67,72,73,82,A,9/14/11 00:00,2004,12E,,64,69,53,,,,73,84,,81,84,87,74,81,A,,69,55,63,,,,88,59,,82,80,71,74,83,A,,,,,,,,,,,,,,,
19,Masho,12E15/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,65,55,51,,,,82,48,,75,53,56,52,79,A,,80,80,62,,,,64,73,,82,63,62,61,73,A,9/14/11 00:00,2004,12E,,65,58,52,,,,72,62,,78,69,85,70,86,A,,71,71,58,,,,81,83,,74,82,81,84,94,A,,,,,,,,,,,,,,,
18,Masho,12E16/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,78,50,44,,,,66,43,,52,62,52,57,83,A,,72,62,66,,,,79,81,,75,59,79,75,86,A,9/14/11 00:00,2004,12E,,72,63,59,,,,51,64,,85,64,70,74,97,A,,70,65,57,,,,93,82,,97,92,80,80,96,A,,,,,,,,,,,,,,,
17,Masho,12E17/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/14/11 00:00,2004,12E,91,,62,70,,,,81,84,,94,89,82,71,91,A,77,,59,68,,,,81,92,,98,83,79,84,96,A,,,,,,,,,,,,,,,
16,Masho,12E18/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,73,40,41,,,,70,67,,79,77,59,71,79,A,,71,65,69,,,,67,76,,85,72,70,76,91,A,9/14/11 00:00,2004,12E,,74,55,52,,,,65,84,,90,82,77,79,86,A,,61,59,65,,,,71,91,,77,88,71,74,94,A,,,,,,,,,,,,,,,
15,Masho,12E19/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,86,59,38,,,,77,70,,82,57,73,64,83,A,,72,70,70,,,,71,89,,78,83,78,87,86,A,9/14/11 00:00,2004,12E,,67,71,50,,,,71,70,,86,68,84,81,88,A,,72,64,58,,,,73,86,,79,71,73,70,94,A,,,,,,,,,,,,,,,
42,Masho,12E47/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,44,58,38,,,,85,48,,46,51,62,54,77,A,,61,77,63,,,,61,77,,68,82,71,75,70,A,9/14/11 00:00,2004,12E,,54,45,51,,,,51,69,,61,64,83,63,88,A,,69,61,57,,,,63,79,,68,88,78,67,90,A,,,,,,,,,,,,,,,
13,Masho,12E1/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,38,50,43,,,,74,43,,55,52,36,55,71,,,66,50,68,,,,75,78,,63,59,64,62,70,A,9/14/11 00:00,2004,12E,,38,66,50,,,,64,69,,47,51,76,52,80,A,,51,48,60,,,,77,59,,65,77,59,81,74,A,,,,,,,,,,,,,,,
28,Masho,12E23/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,50,56,46,,,,75,35,,42,37,49,45,72,A,,67,51,60,,,,58,72,,81,66,65,60,70,A,9/14/11 00:00,2004,12E,,54,51,51,,,,50,74,,69,50,72,67,89,A,,66,59,62,,,,86,79,,92,63,66,61,92,A,,,,,,,,,,,,,,,
11,Masho,12E35/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,45,46,39,,,,56,44,,61,51,42,48,77,A,,72,72,69,,,,60,77,,68,67,63,75,68,A,9/14/11 00:00,2004,12E,,49,39,52,,,,42,74,,69,60,78,64,82,A,,73,44,52,,,,60,65,,57,83,44,32,82,A,,,,,,,,,,,,,,,
10,Masho,12E2/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,86,58,50,,,,61,75,,91,70,70,61,89,A,,78,79,73,,,,89,81,,89,89,83,86,94,A,9/14/11 00:00,2004,12E,,67,65,59,,,,68,84,,86,80,87,76,92,A,,71,67,57,,,,73,92,,88,81,80,76,94,A,,,,,,,,,,,,,,,
9,Masho,12E34/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,50,47,40,,,,53,39,,52,39,66,58,68,A,,86,61,69,,,,74,81,,78,72,66,57,84,A,9/14/11 00:00,2004,12E,,44,46,50,,,,78,74,,62,57,73,55,75,A,,68,58,62,,,,60,77,,70,90,62,60,83,A,,,,,,,,,,,,,,,
8,Masho,12E26/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,81,68,51,,,,88,71,,82,71,68,73,82,A,,78,66,62,,,,77,86,,86,68,69,76,83,A,9/14/11 00:00,2004,12E,,71,74,55,,,,80,89,,97,93,79,78,87,A,,74,70,61,,,,84,93,,91,82,79,83,96,A,,,,,,,,,,,,,,,
7,Masho,12E32/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,37,51,38,,,,56,53,,56,43,49,53,83,A,,77,60,67,,,,64,78,,82,84,72,74,74,A,9/14/11 00:00,2004,12E,,54,43,52,,,,42,74,,71,64,71,72,87,A,,68,50,60,,,,60,84,,69,75,41,74,79,A,,,,,,,,,,,,,,,
6,Masho,12E31/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,69,58,48,,,,71,37,,61,50,57,65,82,A,,80,60,78,,,,71,77,,75,82,80,81,80,A,9/14/11 00:00,2004,12E,,61,59,52,,,,50,75,,63,59,77,73,85,A,,65,59,62,,,,84,73,,66,84,57,49,87,A,,,,,,,,,,,,,,,
5,Masho,12E30/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/14/11 00:00,2004,12E,,54,53,54,,,,51,75,,65,45,72,70,88,A,,75,57,56,,,,74,88,,68,91,81,78,81,A,,,,,,,,,,,,,,,
4,Masho,12E29/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,54,68,49,,,,75,63,,53,50,62,54,57,A,,78,60,74,,,,74,70,,81,75,63,68,87,A,9/14/11 00:00,2004,12E,,49,47,50,,,,56,79,,77,73,75,59,80,A,,66,71,70,,,,75,74,,74,70,76,56,86,A,,,,,,,,,,,,,,,
3,Masho,12E28/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,84,75,51,,,,79,77,,95,68,80,65,82,A,,83,66,57,,,,76,78,,91,72,82,87,80,A,9/14/11 00:00,2004,12E,,65,70,58,,,,81,69,,96,84,92,82,87,A,,75,75,63,,,,84,90,,94,75,59,76,95,A,,,,,,,,,,,,,,,
179,Masho,12B19/2004,,2003,9/14/10 00:00,,11B,NATURAL SCIENCE,,56,61,65,74,52,67,66,66,64,,,,,77,A,,70,68,78,82,76,55,78,79,57,,,,,84,A,9/14/11 00:00,2004,12B,,51,63,52,67,72,81,53,66,69,,,,,76,A,,65,71,69,65,81,61,84,77,64,,,,,91,A,,,,,,,,,,,,,,,
312,Masho,12D14/2004,,2003,9/14/10 00:00,,11D,NATURAL SCIENCE,80,,75,76,84,78,64,87,76,79,,,,,89,A,94,,76,83,91,91,78,62,75,62,,,,,79,A,9/14/11 00:00,2004,12D,86,,66,54,95,72,82,86,86,67,,,,,87,A,80,,69,86,92,76,68,88,81,61,,,,,94,A,,,,,,,,,,,,,,,
14,Masho,12E9/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,56,44,46,,,,42,39,,57,48,44,41,62,A,,67,60,59,,,,75,74,,68,54,52,62,71,A,9/14/11 00:00,2004,12E,,42,51,54,,,,55,68,,59,44,77,65,85,A,,74,53,58,,,,65,68,,74,57,64,65,85,A,,,,,,,,,,,,,,,
41,Masho,12E54/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,85,83,66,,,,81,78,,93,90,87,89,82,A,,82,90,86,,,,81,87,,94,91,95,97,92,A,9/14/11 00:00,2004,12E,,84,79,66,,,,79,76,,100,95,94,92,97,A,,79,82,64,,,,89,94,,96,91,88,93,96,A,,,,,,,,,,,,,,,
121,Masho,12A7/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,70,64,65,78,75,58,83,67,76,,,,,81,A,,72,68,78,85,86,58,73,83,62,,,,,81,A,9/14/11 00:00,2004,12A,,76,64,67,74,73,85,61,75,70,,,,,93,A,,71,66,78,94,92,71,54,85,72,,,,,92,A,,,,,,,,,,,,,,,
120,Masho,12A3/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,44,54,68,68,57,61,78,47,51,,,,,76,A,,73,64,73,75,80,61,74,83,50,,,,,74,A,9/14/11 00:00,2004,12A,,50,61,60,77,79,76,65,64,50,,,,,91,A,,74,70,83,84,70,53,69,79,58,,,,,87,A,,,,,,,,,,,,,,,
119,Masho,12A19/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,83,64,66,77,71,55,82,56,70,,,,,84,A,,83,63,65,72,77,50,71,79,64,,,,,74,A,9/14/11 00:00,2004,12A,,79,68,54,81,64,79,66,77,67,,,,,89,A,,72,64,65,75,75,56,67,79,57,,,,,84,A,,,,,,,,,,,,,,,
118,Masho,12A18/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,72,82,85,80,78,79,89,80,64,,,,,89,A,,78,73,90,86,81,67,83,86,59,,,,,77,A,9/14/11 00:00,2004,12A,,72,71,65,90,78,86,74,94,63,,,,,91,A,,68,65,65,92,84,64,80,77,57,,,,,82,A,,,,,,,,,,,,,,,
117,Masho,12A1/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,75,67,37,72,57,62,82,51,59,,,,,80,A,,77,68,71,60,79,58,69,83,58,,,,,73,A,9/14/11 00:00,2004,12A,,70,55,54,72,70,63,70,74,63,,,,,90,A,,77,74,71,90,79,54,62,81,60,,,,,92,a,,,,,,,,,,,,,,,
115,Masho,12A56/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,76,76,90,89,81,69,77,77,87,,,,,93,A,,80,72,86,91,91,69,81,89,86,,,,,92,A,9/14/11 00:00,2004,12A,,73,74,61,85,67,80,73,87,77,,,,,94,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,Masho,12A26/2004,,2003,9/14/10 00:00,,11A,NATURAL SCIENCE,,81,81,68,79,82,53,84,60,62,,,,,89,A,,88,78,75,74,86,55,73,80,72,,,,,74,A,9/14/11 00:00,2004,12A,,69,72,47,72,62,79,61,81,70,,,,,89,A,,80,64,63,79,84,53,64,91,59,,,,,93,A,,,,,,,,,,,,,,,
49,Masho,12E41/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,73,68,70,,,,83,79,,67,89,88,73,90,A,,84,79,87,,,,86,92,,97,84,86,89,85,A,9/14/11 00:00,2004,12E,,79,72,65,,,,87,87,,96,92,93,84,95,A,,72,77,75,,,,91,96,,91,97,88,84,98,A,,,,,,,,,,,,,,,
48,Masho,12E38/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,78,71,45,,,,67,50,,76,56,67,51,78,A,,73,70,71,,,,70,83,,81,87,63,67,87,A,9/14/11 00:00,2004,12E,,54,53,52,,,,53,80,,83,47,74,75,77,A,,71,69,59,,,,70,66,,75,76,52,65,88,A,,,,,,,,,,,,,,,
47,Masho,12E42/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,86,68,39,,,,77,69,,75,76,62,77,90,A,,88,74,71,,,,70,75,,78,72,79,77,87,A,9/14/11 00:00,2004,12E,,60,64,52,,,,68,74,,68,69,90,73,91,A,,70,68,51,,,,77,93,,78,78,55,61,97,,,,,,,,,,,,,,,,
46,Masho,12E43/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,64,77,53,,,,81,57,,79,64,70,63,90,A,,67,80,69,,,,79,84,,75,71,80,83,81,A,9/14/11 00:00,2004,12E,,77,61,64,,,,65,75,,81,79,90,84,84,A,,66,70,65,,,,80,95,,86,72,81,86,97,A,,,,,,,,,,,,,,,
45,Masho,12E44/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,72,70,38,,,,86,79,,88,83,76,76,86,A,,85,84,77,,,,88,86,,91,92,77,86,95,A,9/14/11 00:00,2004,12E,,73,68,58,,,,93,75,,94,94,94,79,95,A,,78,74,68,,,,85,92,,94,94,86,88,93,,,,,,,,,,,,,,,,
26,Masho,12E21/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,62,52,47,,,,74,52,,72,61,63,61,79,A,,63,67,66,,,,65,77,,79,52,71,57,81,A,9/14/11 00:00,2004,12E,,73,66,54,,,,63,75,,84,72,81,74,88,A,,67,58,56,,,,77,83,,78,67,72,78,96,A,,,,,,,,,,,,,,,
43,Masho,12E46/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,78,45,51,,,,74,50,,74,64,68,62,87,A,,70,80,68,,,,69,78,,70,80,64,84,77,A,9/14/11 00:00,2004,12E,,59,52,54,,,,56,73,,69,57,83,68,94,A,,66,64,65,,,,64,91,,63,79,73,65,94,A,,,,,,,,,,,,,,,
27,Masho,12E22/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,85,79,76,,,,87,81,,85,76,82,82,89,A,,86,95,73,,,,82,89,,83,87,89,91,89,A,9/14/11 00:00,2004,12E,,70,77,69,,,,75,89,,82,78,93,85,92,A,,71,75,74,,,,87,90,,80,78,74,84,97,A,,,,,,,,,,,,,,,
39,Masho,12E37/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,50,48,42,,,,49,46,,52,52,49,42,54,A,,73,59,71,,,,71,77,,74,73,60,62,76,A,9/14/11 00:00,2004,12E,,44,39,56,,,,38,73,,65,48,65,72,70,A,,65,61,63,,,,70,66,,67,83,47,67,80,A,,,,,,,,,,,,,,,
38,Masho,12E52/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,74,66,43,,,,84,63,,86,80,75,77,88,A,,84,90,70,,,,80,86,,95,78,83,86,85,A,9/14/11 00:00,2004,12E,,64,63,51,,,,79,73,,94,73,90,73,90,A,,76,69,63,,,,80,93,,86,81,78,73,94,,,,,,,,,,,,,,,,
37,Masho,12E39/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,78,64,45,,,,66,64,,79,81,63,68,76,A,,70,61,72,,,,73,83,,81,68,81,69,76,A,9/14/11 00:00,2004,12E,,79,68,50,,,,58,69,,82,72,82,70,92,A,,75,71,68,,,,78,88,,87,73,61,62,94,A,,,,,,,,,,,,,,,
36,Masho,12E40/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,50,40,44,,,,58,67,,49,56,57,63,74,A,,67,64,68,,,,66,81,,82,65,69,72,80,A,9/14/11 00:00,2004,12E,,55,56,53,,,,67,74,,81,47,78,68,91,A,,75,72,61,,,,88,89,,75,88,61,65,92,A,,,,,,,,,,,,,,,
35,Masho,12E53/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,88,72,56,,,,82,77,,92,76,78,80,88,A,,86,68,82,,,,76,87,,92,88,84,91,88,A,9/14/11 00:00,2004,12E,,81,79,75,,,,80,90,,98,88,90,86,95,A,,78,77,72,,,,94,95,,90,91,84,90,97,A,,,,,,,,,,,,,,,
34,Masho,12E48/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,66,55,42,,,,77,50,,59,68,63,59,71,A,,69,54,76,,,,69,82,,65,58,79,72,64,A,9/14/11 00:00,2004,12E,,63,63,55,,,,52,75,,77,57,79,66,90,A,,67,57,57,,,,68,76,,67,85,70,67,90,A,,,,,,,,,,,,,,,
33,Masho,12E50/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,37,50,37,,,,73,47,,43,37,47,51,80,A,,63,54,66,,,,61,70,,59,65,70,59,68,A,9/14/11 00:00,2004,12E,,43,61,59,,,,44,87,,61,43,69,67,87,A,,65,56,64,,,,68,74,,76,84,63,73,88,A,,,,,,,,,,,,,,,
